0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
0.0,0.78539816339744828,1.6653345369377348e-16,0.0,2.3687026422938879e-16,1.4722608147382934e-16
